Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-31.8199,123.1924,AUS.WA.561110,21153,10000,17000,6000,1773,2605414366.572768,1102044460.2727692,694343832.7907583,809026073.5092409,-19354.79320660961,529507.5651117981,114100032.79724434,0.2416936586097004,26325,0.0,1969558247.65,27388438.09126452,2.228262019343674e-09,0.0,100.0,25
-23.6356,150.375,AUS.QLD.333486,18434,34000,17000,5000,6606,2997896011.271314,957074817.6042868,1499712528.1765518,541108665.4904758,-41728.57053415023,354155.6215635164,103956377.21925004,0.2202067477980381,7825,0.0,1969558247.65,17930058.044299934,8.640199666842817e-10,0.0,100.0,25
-21.54,140.5017,AUS.QLD.333596,21291,6000,17000,9000,1827,2545493789.29364,1224793868.296698,353953104.5118674,966746816.4850752,-17712.291537341516,632735.7913894816,123688424.37126814,0.262004375293072,42600,0.0,1969558247.65,35237302.21916259,2.171418600482866e-09,0.0,100.0,25
-20.5711,139.472,AUS.QLD.333688,17053,31000,17000,5000,1058,3151690675.920596,978745370.3330104,1601748219.6527529,571197085.9348326,-10305.661321741343,373848.492744348,102690675.30883676,0.2175256607033421,21950,0.0,1969558247.65,16212464.538469724,5.456968210637568e-10,0.0,100.0,25
-19.6961,139.366,AUS.QLD.333779,22604,6000,17000,9000,1819,2564534297.2583685,1262186412.3684323,325987821.1254235,976360063.7645124,-18090.924747295627,639027.6617338735,125584573.54797567,0.2660209142944463,40025,0.0,1969558247.65,33988516.38467103,2.148681232938543e-09,0.0,100.0,25
-22.0939,140.5736,AUS.QLD.333785,15625,33000,17000,5000,1017,3193979025.4021406,908132530.4200916,1737842601.5985253,548003893.3835238,-9827.039057016516,358668.54821951635,102046755.62439796,0.2161616706976655,24700,0.0,1969558247.65,16662507.540000135,5.6843418860808e-10,0.0,100.0,25
-20.7216,139.4782,AUS.QLD.333873,16550,31000,17000,5000,5315,3116902913.602374,939034957.7080806,1601748219.6527529,576119736.2415406,-43124.53699735717,377070.3673700883,103012091.7418872,0.2182065046236878,9400,0.0,1969558247.65,16940025.33353855,1.0231815394945443e-09,0.0,100.0,25
-20.7759,140.0445,AUS.QLD.334400,22849,6000,17000,9000,1765,2622728505.393939,1312965814.652928,343672102.7813636,966090587.9596474,-16576.06486779208,632306.2898195892,124236309.55153178,0.2631649391462942,41675,0.0,1969558247.65,33853387.62997489,2.2964741219766442e-09,0.0,100.0,25
-20.7216,139.4782,AUS.QLD.334462,16550,31000,17000,5000,5315,3116902913.602374,939034957.7080806,1601748219.6527529,576119736.2415406,-43124.53699735717,377070.3673700883,103012091.7418872,0.2182065046236878,9400,0.0,1969558247.65,16940025.33353855,1.0231815394945443e-09,0.0,100.0,25
-21.0446,139.9062,AUS.QLD.334660,16840,31000,17000,5000,6171,3151472964.504979,957937020.9344397,1626458328.302023,567077615.2685163,-42242.97909855712,371152.2991932439,102408617.06699188,0.2169281877075749,9525,0.0,1969558247.65,16404355.240236953,1.3642420526593924e-09,0.0,100.0,25
-21.6784,140.4744,AUS.QLD.335458,16850,34000,17000,5000,5952,3299311226.3868117,968911934.8724934,1802026808.4753504,528372483.03896767,-40912.83567755951,345819.7901490043,100999184.66988252,0.2139426419170164,9125,0.0,1969558247.65,16301390.046486111,1.2960299500264227e-09,0.0,100.0,25
-20.625,140.6885,AUS.QLD.335574,22554,6000,17000,9000,1818,2608965959.6352224,1300246722.3300688,339794379.7359822,968924857.5691712,-16608.27045794913,634161.3192790226,124081017.1755126,0.2628359893502765,40325,0.0,1969558247.65,32694295.511769056,2.023625711444765e-09,0.0,100.0,25
-20.7406,139.9112,AUS.QLD.335769,17042,31000,17000,5000,4856,3158215075.656572,975507640.9031,1603187602.952881,579519831.8005906,-42648.73973681271,379295.7299134865,103747730.19363618,0.2197647789243896,9225,0.0,1969558247.65,16848835.194871634,1.0231815394945443e-09,0.0,100.0,25
